Time_s,GT_Amplitude,Measured_Amplitude,Frequency_Hz,GT_PSD_dBHz,Measured_PSD_dBHz
0.296,0.0155795523987649,0.0271234399721811,144.53125,-67.2318830417785,-101.938367558158
0.297,0.00184217592776094,0.0981275959616418,145.01953125,-66.9071085695261,-100.180942585662
0.298,-0.00565462346461371,0.178104584936837,145.5078125,-64.7374391013318,-103.107597720614
0.299,-0.00657764891415938,0.23396333740205,145.99609375,-64.3126047250754,-103.693435374959
0.3,-0.00336419993986101,0.233577448762852,146.484375,-64.8355926269386,-105.529068470561
0.301,-0.000310638954095788,0.155896620981678,146.97265625,-64.771011139348,-105.18809789142
0.302,-0.00190649102344692,-0.00032010058434597,147.4609375,-62.6879043218296,-105.711621142632
0.303,-0.0109280875661549,-0.212291808326498,147.94921875,-63.3245691412228,-104.197243840698
0.304,-0.0269878854251248,-0.435915232126329,148.4375,-63.5694528625928,-103.044806336129
0.305,-0.0462053658734336,-0.616029271115014,148.92578125,-64.4439966544901,-103.535423526063
0.306,-0.0623085166415798,-0.702037633471354,149.4140625,-63.3425362580276,-105.449786469111
0.307,-0.0688623160880302,-0.66370223714405,149.90234375,-62.9908922977625,-104.42515650758
0.308,-0.0617660033798357,-0.501010082431302,150.390625,-62.839370399159,-107.038785681094
0.309,-0.041007572032053,-0.24443161919342,150.87890625,-61.4918633878089,-104.708511655799
0.31,-0.0109879941210245,0.0538324507318472,151.3671875,-61.6406287599729,-106.520385807994
0.311,0.0206991894728872,0.333822840923022,151.85546875,-62.8312637952607,-105.767449370006
0.312,0.0456130041608902,0.542573087589738,152.34375,-63.6819312005427,-106.360381915577
0.313,0.0571671536306659,0.646123137922716,152.83203125,-63.7374394819631,-107.21663692835
0.314,0.0527984055952559,0.636303924061473,153.3203125,-64.3627964611905,-109.305452083967
0.315,0.0348457769212689,0.530797736122905,153.80859375,-64.3924049308126,-107.952024933484
0.316,0.00979235496405136,0.366517619544768,154.296875,-64.1188392626972,-109.37261660854
0.317,-0.0139017605344717,0.188308625796735,154.78515625,-64.7125382085666,-107.360956106122
0.318,-0.0286297588321172,0.0364447454520293,155.2734375,-65.0575085121504,-109.223865557328
0.319,-0.0301499233695289,-0.0634146145139895,155.76171875,-64.0850724812198,-109.851016588271
0.32,-0.0189198314040378,-0.105227407207318,156.25,-63.2259139252943,-111.1847617004
0.321,0.00019839953110971,-0.101602740101275,156.73828125,-63.7894971369611,-111.126585537327
0.322,0.01976256278797,-0.0774970655861483,157.2265625,-67.4678097246793,-113.433901632677
0.323,0.03246736782553,-0.0605494259636129,157.71484375,-68.5135022617621,-112.099444036789
0.324,0.0337636921415478,-0.0710919982817843,158.203125,-67.5762389899673,-110.253855911095
0.325,0.02339037846626,-0.115017686286205,158.69140625,-66.0935735007685,-110.943323312058
0.326,0.00524449939868419,-0.181524466244601,159.1796875,-66.458991443396,-111.252402518655
0.327,-0.0143043164731065,-0.246128896530088,159.66796875,-65.3599095355109,-110.980423228306
0.328,-0.0289220404921113,-0.278268009602678,160.15625,-63.1053418924918,-111.228171495618
0.329,-0.0346182189270953,-0.252005802955079,160.64453125,-62.8050615386869,-110.046353523281
0.33,-0.0309782616150154,-0.157119760539312,161.1328125,-64.6825633641336,-111.381701530014
0.331,-0.0209266985803519,-0.00658582764786228,161.62109375,-68.0454888941084,-112.326325801272
0.332,-0.00922752433811633,0.163503774063344,162.109375,-67.6660265450359,-112.311669913724
0.333,-0.000404444026157902,0.303279456106673,162.59765625,-67.8021755506155,-114.062404883676
0.334,0.00305928313969567,0.365232567681612,163.0859375,-67.7537386763582,-110.476864190752
0.335,0.00155552185751424,0.320975525655514,163.57421875,-67.4010012132668,-114.633017781875
0.336,-0.00203719438395129,0.171817683055442,164.0625,-66.6720350313003,-112.315909331946
0.337,-0.00374327796497552,-0.0507707710911665,164.55078125,-65.9007448932726,-110.377672635686
0.338,-0.000325057303134037,-0.294378637881881,165.0390625,-64.4630068170805,-111.164144842555
0.339,0.00910394007312834,-0.500649746481245,165.52734375,-63.276252405537,-112.122242583229
0.34,0.0222825893988509,-0.620807577536265,166.015625,-63.9638620830966,-116.125296661152
0.341,0.0342081428252779,-0.627276859746562,166.50390625,-64.750835294996,-113.267833195244
0.342,0.0387743191026914,-0.518968814320615,166.9921875,-64.9109749992704,-114.078409814065
0.343,0.0311871914324685,-0.319838970230748,167.48046875,-66.6923652068754,-114.126289411928
0.344,0.0102568288823277,-0.071921777463779,167.96875,-65.4011511658146,-115.709198549066
0.345,-0.0204591133890194,0.174913622980101,168.45703125,-63.0467991884298,-111.792787833472
0.346,-0.0532939398883886,0.374001530809047,168.9453125,-62.6130000087518,-113.114263375512
0.347,-0.0787681062339131,0.491720640864407,169.43359375,-64.0135757319467,-115.089742400472
0.348,-0.0887006162130522,0.514587329969084,169.921875,-63.136995394979,-115.699699854734
0.349,-0.0789828765941197,0.451956430375,170.41015625,-63.595762828265,-115.686195014039
0.35,-0.0510415591858343,0.332892044015578,170.8984375,-64.5665093281851,-113.729742133669
0.351,-0.0115130543831704,0.197304127021319,171.38671875,-66.9054164416019,-116.619662283662
0.352,0.0297577828069281,0.083788703805449,171.875,-67.3322583287828,-115.920790560153
0.353,0.0627439114397713,0.0181127348407194,172.36328125,-66.0558543229709,-115.278193864804
0.354,0.0802700235601097,0.00599942912983265,172.8515625,-63.8176358343406,-113.981419792004
0.355,0.0799934998572108,0.0323126339092654,173.33984375,-64.7683942844039,-116.349688836322
0.356,0.0646501440741608,0.0669492121431868,173.828125,-66.1246434345809,-117.727982878103
0.357,0.0405747015480595,0.0760605605490332,174.31640625,-64.2318152076786,-114.182506701292
0.358,0.0151896879766446,0.0354216891095013,174.8046875,-62.5675871174352,-115.628086793163
0.359,-0.00550836347693325,-0.0587288187207001,175.29296875,-63.1756328936758,-116.619254110172
0.36,-0.0185688448416898,-0.186036218681232,175.78125,-66.2486193057598,-115.085064509551
0.361,-0.0243717075830966,-0.307971890800476,176.26953125,-65.4992050325849,-117.521120183933
0.362,-0.0256631193841362,-0.381876946044858,176.7578125,-64.8984636401165,-114.277131188305
0.363,-0.0258513715318532,-0.377682638638497,177.24609375,-63.7540951073147,-115.780039708411
0.364,-0.027299484742147,-0.290039295680552,177.734375,-63.8609867920344,-118.556112746009
0.365,-0.0303129437527594,-0.140391197182094,178.22265625,-63.6289241519897,-117.008372394561
0.366,-0.0331959768166425,0.031568785693103,178.7109375,-62.7647162680364,-115.642126604985
0.367,-0.0332575405837778,0.182583643994401,179.19921875,-63.54258622025,-116.551567326296
0.368,-0.0282355122040359,0.280092988809844,179.6875,-66.3891809482042,-117.113929464837
0.369,-0.0174848324154247,0.310982048323895,180.17578125,-66.4604525136469,-116.704410323729
0.37,-0.00246029549985096,0.282797050646893,180.6640625,-63.5001621500569,-115.303230468864
0.371,0.0136422549873891,0.218085441907714,181.15234375,-61.0288206408112,-116.251592608852
0.372,0.026916197419292,0.144366858818549,181.640625,-60.2320706426283,-116.685617786141
0.373,0.0340684376750875,0.0834124990529058,182.12890625,-60.6915650333841,-118.876953577208
0.374,0.0335619137382867,0.0437539632347528,182.6171875,-61.5489316013259,-115.43110900334
0.375,0.0261422487852285,0.0193336459363861,183.10546875,-60.8392316247943,-116.463752082309
0.376,0.0145255062439584,-0.0049668110810505,183.59375,-61.1992462545023,-118.436444326577
0.377,0.0023455052517326,-0.0430655599448476,184.08203125,-64.7988450175082,-117.053287985279
0.378,-0.00724827597537544,-0.0974372019561428,184.5703125,-71.7343066068037,-117.17994478998
0.379,-0.0128049959801868,-0.154383203743544,185.05859375,-65.8538896965189,-116.495328258487
0.38,-0.0151002047445502,-0.188095642023307,185.546875,-63.0782033344791,-117.261049354705
0.381,-0.0166919507185988,-0.172378348196962,186.03515625,-63.2081224295892,-117.041536420408
0.382,-0.0205770368246205,-0.0946887121093823,186.5234375,-62.7790408736908,-117.372368900128
0.383,-0.0284359932907504,0.0344042325919329,187.01171875,-61.9965682432794,-116.592367060641
0.384,-0.039263967234898,0.181265183945206,187.5,-62.8025893572206,-118.045393944227
0.385,-0.0491676530932122,0.29925388463333,187.98828125,-64.9988916456809,-117.857447054446
0.386,-0.0526465178750476,0.344877914861091,188.4765625,-67.5762536030887,-118.448297523665
0.387,-0.0449290057281691,0.293646713125349,188.96484375,-68.5016720155259,-117.258192119898
0.388,-0.024325067269958,0.149471290585635,189.453125,-66.2143110544501,-117.229175313451
0.389,0.00651814770631081,-0.0558896741660491,189.94140625,-66.0523660137478,-117.806372206289
0.39,0.0410597093503391,-0.272837955606932,190.4296875,-65.0323198263426,-118.14964859399
0.391,0.0708373576399335,-0.449288691534115,190.91796875,-63.4984152136528,-117.043618180896
0.392,0.0881883172878637,-0.545636659662483,191.40625,-62.2579841602168,-118.383848512754
0.393,0.0887178203259041,-0.544542353447007,191.89453125,-62.4522398397752,-119.525461688803
0.394,0.0726687330517017,-0.453479447203485,192.3828125,-62.841573522181,-117.632117778141
0.395,0.0447551586115586,-0.30082583203354,192.87109375,-64.2158032379709,-118.373885770155
0.396,0.012558417823463,-0.127716843023335,193.359375,-64.951958476759,-117.777413875664
0.397,-0.0159206550516419,0.0222799052982329,193.84765625,-65.209776973747,-119.125016927536
0.398,-0.0346926774208093,0.114176046242541,194.3359375,-66.8619371984678,-118.228838106566
0.399,-0.041397611172947,0.131436669765579,194.82421875,-64.2836383815814,-118.082248377283
0.4,-0.0376475516358964,0.0817793655914149,195.3125,-63.3857218389366,-117.751423099985
0.401,-0.0280711993673994,-0.00429692334356003,195.80078125,-63.9255387422974,-119.229164304503
0.402,-0.018430801314851,-0.0834277975604033,196.2890625,-66.0153953701555,-119.063938600803
0.403,-0.0134580780872054,-0.115097635479078,196.77734375,-64.7323470714527,-117.85525667514
0.404,-0.015167485045232,-0.0771429118965317,197.265625,-64.697325981077,-118.110380034908
0.405,-0.0222770617037254,0.0255182500346742,197.75390625,-66.2140504615117,-118.811991419968
0.406,-0.0309577839914996,0.162641254430263,198.2421875,-67.5204136678723,-119.674015583286
0.407,-0.0365747940338473,0.289954536812634,198.73046875,-64.8330348916576,-118.57698320792
0.408,-0.0356703612895097,0.36518682014587,199.21875,-62.4646135002638,-117.69588505384
0.409,-0.0273898481706773,0.362724274040062,199.70703125,-60.8398523297415,-118.795870257583
0.41,-0.0138399503922485,0.282116086674244,200.1953125,-60.9647768558723,-119.352543285855
0.411,0.000703456180680078,0.148136806479529,200.68359375,-64.1756296145877,-118.839589443441
0.412,0.0114274849124059,0.00255614127133406,201.171875,-66.6694708765796,-118.031869788783
0.413,0.0148693349921004,-0.109962655944806,201.66015625,-66.806060561853,-118.991375787294
0.414,0.0103607285384202,-0.15723861099344,202.1484375,-66.7299223392862,-119.936118369869
0.415,0.000434566644990627,-0.130367791833352,202.63671875,-66.0983880280392,-118.478412191326
0.416,-0.0100534961745476,-0.0451716669675927,203.125,-67.4547692422229,-118.046079807676
0.417,-0.0158189679729682,0.066533351474384,203.61328125,-68.6421117842206,-119.403696113852
0.418,-0.0133184886873257,0.171588360909505,204.1015625,-69.972814928223,-120.252162135065
0.419,-0.00228812080277868,0.248691745624884,204.58984375,-68.3112212750749,-118.746209523346
0.42,0.0140116676447946,0.293793131711885,205.078125,-68.6432227810143,-118.921225846989
0.421,0.0299653654331524,0.315911444170868,205.56640625,-69.1869621707074,-118.592271969273
0.422,0.0397355419282125,0.326864330705467,206.0546875,-67.3693851612908,-119.9580286723
0.423,0.0395407476804574,0.331256141109312,206.54296875,-69.6926304175436,-119.041830532949
0.424,0.0292025994612541,0.322193534031614,207.03125,-70.2246944660576,-118.745107648702
0.425,0.0123419206650971,0.284518383240587,207.51953125,-69.3894772874963,-119.056811345906
0.426,-0.00489891237957259,0.203318743055433,208.0078125,-67.7627227541676,-120.12655524457
0.427,-0.0161478792682439,0.0732766577949846,208.49609375,-65.4197938341601,-119.689853478853
0.428,-0.0172278973844059,-0.0954780792367539,208.984375,-64.6188773621387,-118.859227492074
0.429,-0.00778271393150946,-0.277577314581533,209.47265625,-64.4348132522039,-118.633679029827
0.43,0.00849453183930997,-0.438594458520864,209.9609375,-67.9783134417668,-119.829236932105
0.431,0.0251031974998652,-0.54463843323069,210.44921875,-71.163467630281,-120.182827751575
0.432,0.0350176567910238,-0.571923374030831,210.9375,-68.8144210117735,-119.012212370397
0.433,0.0332289054470507,-0.513803967516096,211.42578125,-67.7498415012383,-118.8991865333
0.434,0.018643175664544,-0.384123603327362,211.9140625,-69.8302250597743,-119.760788849853
0.435,-0.00538656953389724,-0.216237880632137,212.40234375,-68.5280576654422,-120.259409524158
0.436,-0.0321482935379353,-0.0570797983715972,212.890625,-64.3393986086362,-119.663244358731
0.437,-0.0539079133722997,0.0436719559364933,213.37890625,-63.747661874043,-118.93325945554
0.438,-0.0646151380810096,0.0474880476334074,213.8671875,-65.9137048169896,-119.710642427609
0.439,-0.0619473661996736,-0.0598572963240812,214.35546875,-66.4495026017465,-120.40898636137
0.44,-0.0479496266220579,-0.260523337051471,214.84375,-67.1315834990254,-119.549127277973
0.441,-0.0281009502849658,-0.50571816298004,215.33203125,-68.8911643449861,-119.186434154816
0.442,-0.00922070506882058,-0.72624523455637,215.8203125,-70.1868881156002,-119.855576000223
0.443,0.00298661350092626,-0.849830637614691,216.30859375,-68.7935116401735,-120.257920000763
0.444,0.00585227356407218,-0.82065026312178,216.796875,-68.1873370517848,-120.131281369851
0.445,0.000449731490570546,-0.616009214501644,217.28515625,-69.1332791423601,-119.178402180916
0.446,-0.00911108429477811,-0.25547899683093,217.7734375,-69.5382998392499,-119.493713041814
0.447,-0.0174360187934606,0.200975695211848,218.26171875,-68.4562963548437,-120.808655956129
0.448,-0.0199028194411897,0.666574746052081,218.75,-69.5054197104099,-120.04580599409
0.449,-0.014247233572324,1.04968132146964,219.23828125,-68.0463687809903,-119.441058752394
0.45,-0.00117434152878001,1.27742753677275,219.7265625,-66.9761117355299,-119.613661082218
0.451,0.0161089975097307,1.31354968944548,220.21484375,-70.2284761127655,-120.52468084262
0.452,0.0331776368940855,1.16532973066384,220.703125,-71.1540946379194,-120.476688773347
0.453,0.0459878523518197,0.878591745228609,221.19140625,-71.7441030562711,-119.623567298678
0.454,0.052222286178835,0.523378293045405,221.6796875,-71.4356228042264,-119.630413192117
0.455,0.0519125359130708,0.174994530364161,222.16796875,-71.3958111399086,-120.446752773148
0.456,0.0471343538906701,-0.104367609223671,222.65625,-70.3421340086526,-120.858039189895
0.457,0.0409146108162709,-0.278726701937186,223.14453125,-72.0708609644833,-119.667606841096
0.458,0.0357810488552413,-0.342930949462863,223.6328125,-67.7102573918999,-119.713478857281
0.459,0.032515138012845,-0.318183424160358,224.12109375,-67.904929255438,-120.613251371712
0.46,0.0296109661038383,-0.2409540059693,224.609375,-68.6438721915936,-120.926843489687
0.461,0.023731158616206,-0.150000497780928,225.09765625,-66.3484903125244,-119.778433641137
0.462,0.0111155058002604,-0.0763213547397246,225.5859375,-65.77895855233,-119.747857928778
0.463,-0.0105075150806897,-0.0386870313224817,226.07421875,-67.1192952828713,-120.471545891201
0.464,-0.0402820583553919,-0.0442422419045007,226.5625,-67.9454534733126,-121.026477770001
0.465,-0.0736609003033104,-0.0914635960838765,227.05078125,-69.2851472435276,-120.272842325484
0.466,-0.103332130757482,-0.172698165823765,227.5390625,-67.3793267446975,-119.682699346256
0.467,-0.121405795425738,-0.275176082143593,228.02734375,-67.3184130964337,-120.571840009004
0.468,-0.122060238640757,-0.381246155054787,228.515625,-68.7220811550059,-121.06911575814
0.469,-0.103636900212539,-0.469424068363917,229.00390625,-67.9112769230098,-120.297996740936
0.47,-0.0693878490387014,-0.517448591360523,229.4921875,-66.4292148635874,-119.930187328312
0.471,-0.0266003187571639,-0.507242914956577,229.98046875,-67.4134719723491,-120.481642343076
0.472,0.0155762917609562,-0.430175205780831,230.46875,-69.595638905872,-121.189673555832
0.473,0.0488246450586299,-0.290335844136526,230.95703125,-70.799931488733,-120.686546740939
0.474,0.0679477814088683,-0.104269785680481,231.4453125,-70.9233415924496,-119.91909749668
0.475,0.0720056088305352,0.10275113133141,231.93359375,-70.7470250848873,-120.424641543183
0.476,0.0639964144548992,0.302298257836707,232.421875,-69.372658567543,-121.255950887284
0.477,0.0493227120592611,0.468079390791032,232.91015625,-70.4120452845067,-120.999117780207
0.478,0.0337053660492684,0.579624777333207,233.3984375,-68.7949153220003,-120.072441663925
0.479,0.0213425264525969,0.624341219097921,233.88671875,-66.9692091912366,-120.335621847274
0.48,0.0139188818287044,0.598564467213556,234.375,-70.6854974823692,-121.350439204732
0.481,0.0106786905000955,0.507933899113685,234.86328125,-69.8276446573723,-121.103742584466
0.482,0.00936907791633602,0.366788641051125,235.3515625,-68.7332850919267,-120.312008973633
0.483,0.00757469757094714,0.19598885029563,235.83984375,-69.3884558440041,-120.286027842906
0.484,0.00386344699801025,0.0188898482428121,236.328125,-69.5375469848568,-121.290489763522
0.485,-0.00171855251232793,-0.143812303790284,236.81640625,-69.9574841494839,-121.367678226036
0.486,-0.00793372511090704,-0.278473807556017,237.3046875,-69.0529639649102,-120.434331369521
0.487,-0.0131482132336841,-0.379903795591574,237.79296875,-66.4629970698254,-120.360000395345
0.488,-0.0161320229712894,-0.448731159547631,238.28125,-65.6892668356781,-121.222351384486
0.489,-0.0164621311197682,-0.486079623782269,238.76953125,-68.7333399249818,-121.561035431023
0.49,-0.0144549162568159,-0.489023479642779,239.2578125,-69.4742511270162,-120.610794262449
0.491,-0.0108311558881701,-0.450339176556505,239.74609375,-65.7567694636122,-120.436465693375
0.492,-0.00636303573527726,-0.363450086765552,240.234375,-64.5265640821222,-121.131942110665
