Time_s,Ground_Truth_Amplitude,Measured_Amplitude,Frequency_Hz,Measured_PSD_dBHz,Ground_Truth_PSD_dBHz
0.314,0.87678108578694,0.963183117994833,153.3203125,-77.7597605618507,-77.5733599676453
0.315,0.86700006762131,0.966995434958862,153.80859375,-83.1948487868505,-77.4470926530922
0.316,0.882538908782736,0.970601427559398,154.296875,-90.7838207059358,-78.8351754527578
0.317,0.883428580763443,0.97399984556054,154.78515625,-79.1728396995073,-78.7796423677244
0.318,0.899097491553653,0.977189703776788,155.2734375,-77.6403241672717,-80.0756420052481
0.319,0.92164352004004,0.980170270620023,155.76171875,-81.8171035835796,-77.7994987103766
0.32,0.920661218868223,0.982941055935096,156.25,-97.1498449610263,-76.2150663904614
0.321,0.9547792133753,0.985501798131589,156.73828125,-80.055471757759,-77.3895462606771
0.322,0.93494798799936,0.98785245062505,157.2265625,-77.640480932311,-76.5616312282499
0.323,0.973378243286563,0.98999316761146,157.71484375,-80.7547709450121,-73.7109269525049
0.324,0.974529027065987,0.991924289209336,158.203125,-105.050788567051,-74.9311801780105
0.325,1,0.993646326010897,158.69140625,-81.1447540527383,-77.6925494920229
0.326,0.98714635285564,0.995159943085881,159.1796875,-77.7575109389668,-78.7104147363108
0.327,0.991166375853453,0.996465943481125,159.66796875,-79.932949757599,-79.5557439834906
0.328,0.98446780961163,0.997565251260124,160.15625,-94.8545222156282,-78.8852884885723
0.329,0.992045989847783,0.998458894133334,160.64453125,-82.4944832475458,-80.3142168184281
0.33,0.94568755233205,0.999147985743754,161.1328125,-77.9919619769239,-77.2177790855637
0.331,0.96265006672799,0.999633707692167,161.62109375,-79.3052106132284,-76.561566588423
0.332,0.92954690166666,0.999917291408918,162.109375,-89.8532804653589,-76.6052919574774
0.333,0.931508477470437,1,162.59765625,-84.1931918379546,-78.4786967458046
0.334,0.923430651044607,0.999883110211275,163.0859375,-78.3477072587842,-73.9058026156169
0.335,0.917227631995613,0.999567894665225,163.57421875,-78.8414005582248,-77.7426251007901
0.336,0.91144457866087,0.999055604531679,164.0625,-86.8012123815945,-75.2969600074337
0.337,0.9149249757582,0.998347452800649,164.55078125,-86.3997445326633,-74.7932500675038
0.338,0.901562906112887,0.997444598333357,165.0390625,-78.8323874883137,-74.5281465884086
0.339,0.909295562464223,0.9963481308751,165.52734375,-78.521495369414,-74.1416966982397
0.34,0.88337169291465,0.995059057216228,166.015625,-84.6717521952889,-76.8031634241768
0.341,0.900763979291353,0.993578288680869,166.50390625,-89.4408147111977,-77.2111075322171
0.342,0.895191820698727,0.99190663010567,166.9921875,-79.458350143707,-78.0777105998724
0.343,0.90086131890122,0.990044770445121,167.48046875,-78.3322720723969,-77.1618576843055
0.344,0.877930877650436,0.98799327511143,167.96875,-83.0890196799962,-77.8354826638004
0.345,0.86300004780998,0.985752580130509,168.45703125,-94.1618116161054,-77.9515800450102
0.346,0.859172312173907,0.983322988173694,168.9453125,-80.2443498522213,-76.7693678121422
0.347,0.86396811908212,0.980704666507165,169.43359375,-78.2654372981399,-76.4494476621162
0.348,0.850896662698023,0.977897646885932,169.921875,-81.8757140260112,-77.6463556285389
0.349,0.831151008480997,0.97490182740583,170.41015625,-103.577833416522,-76.9732782976017
0.35,0.81096307981336,0.971716976315484,170.8984375,-81.2185634502466,-79.8537557251239
0.351,0.818446506192906,0.968342737781601,171.38671875,-78.3165838731908,-79.6022433700115
0.352,0.793910846874713,0.9647786395942,171.875,-80.934887176029,-77.1789802737768
0.353,0.78551095231841,0.961024102791187,172.36328125,-99.5454998071673,-75.9745115675835
0.354,0.79868343560146,0.957078453171829,172.8515625,-82.4241110035081,-76.1307556789013
0.355,0.768451971681773,0.952940934656101,173.33984375,-78.4846761721718,-78.6547457139192
0.356,0.77727735555408,0.948610724433335,173.828125,-80.2083584564727,-78.611970776236
0.357,0.756632166520513,0.944086949831086,174.31640625,-92.5409187761328,-76.4314354748636
0.358,0.75052687253574,0.939368706824467,174.8046875,-83.9298535687692,-75.3449182888732
0.359,0.75864505193964,0.934455080096822,175.29296875,-78.7719311714507,-75.8395329174244
0.36,0.750017100295806,0.929345164553226,175.78125,-79.6590731848544,-76.9617630585588
0.361,0.743977247377083,0.924038088177824,176.26953125,-88.7429395351978,-75.9333007058771
0.362,0.75307937268209,0.91853303611363,176.7578125,-85.8537066607875,-77.2276576899452
0.363,0.756598544510787,0.912829275828676,177.24609375,-79.1840659474755,-76.2944265753346
0.364,0.70931504632815,0.906926183216147,177.734375,-79.2626131851631,-82.2159654678496
0.365,0.732895599355973,0.900823269460231,178.22265625,-86.22444166536,-76.6450672655982
0.366,0.71708072564338,0.894520208485359,178.7109375,-88.4207556431324,-75.5926272279687
0.367,0.7171690406941,0.888016864794748,179.19921875,-79.7309731378143,-76.2554622339488
0.368,0.713929461977073,0.881313321494284,179.6875,-79.0027408647881,-79.5676783275776
0.369,0.67710117920838,0.874409908290156,180.17578125,-84.3972418188105,-76.7720128605591
0.37,0.688733778795046,0.86730722924363,180.6640625,-92.1433996107899,-77.539133741081
0.371,0.66588897881283,0.860006190064546,181.15234375,-80.4280042587733,-80.4222821769068
0.372,0.665610252544343,0.852508024726938,181.640625,-78.8689283139975,-79.3904087594745
0.373,0.646011134142287,0.844814321195835,182.12890625,-83.0115727138238,-80.7449720732699
0.374,0.65265005763124,0.836927046064002,182.6171875,-98.6090168128755,-82.2092710300694
0.375,0.637697718268257,0.828848567910542,183.10546875,-81.2982474192133,-80.9664177712811
0.376,0.61524270177273,0.820581679208406,183.59375,-78.854962723903,-79.5809319555828
0.377,0.616321933246727,0.812129616622303,184.08203125,-81.9391955877077,-76.7964740304843
0.378,0.608795065533556,0.803496079549792,184.5703125,-105.97832292331,-75.5096869507032
0.379,0.61545678074968,0.794685246765188,185.05859375,-82.3766138141793,-78.0435278152739
0.38,0.610605224588273,0.785701791029355,185.546875,-78.9581989139505,-78.4575630488549
0.381,0.601825597022247,0.776550891531512,186.03515625,-81.1061838393084,-79.2444793443542
0.382,0.595653900927677,0.767238244035453,186.5234375,-95.8670266655565,-77.5729176391154
0.383,0.595092586075343,0.757770068613883,187.01171875,-83.7175478508662,-78.2294889955669
0.384,0.585845496441933,0.748153114870538,187.5,-79.1792569871528,-79.7125958037123
0.385,0.583843930217017,0.738394664568742,187.98828125,-80.4666373579373,-79.0522199595022
0.386,0.58598640068902,0.728502531605814,188.4765625,-90.9275005230058,-77.5115522827121
0.387,0.558744419466387,0.718485059295433,188.96484375,-85.4108189616555,-76.0104825282837
0.388,0.566257630896543,0.708351114943836,189.453125,-79.5220894646855,-75.5525593372657
0.389,0.5570391215046,0.698110081729472,189.94140625,-79.9907168620952,-76.5158338195087
0.39,0.552567419971816,0.687771847917116,190.4296875,-87.8917189852674,-76.2065336300265
0.391,0.542527954058867,0.677346793455224,190.91796875,-87.6179745382092,-76.55740505061
0.392,0.531306811699247,0.666845774019596,191.40625,-79.9944343778953,-74.0434249715978
0.393,0.517601482800583,0.656280102578498,191.89453125,-79.6585982892361,-79.2898752213267
0.394,0.489844190268287,0.645661528565653,192.3828125,-85.7642895250674,-79.9850079317753
0.395,0.489532619984247,0.635002214758752,192.87109375,-90.6727252960138,-79.8502839534348
0.396,0.49947299210931,0.624314711972697,193.359375,-80.6087701836371,-77.7991584823442
0.397,0.485734768199917,0.613611931687276,193.84765625,-79.4571958842365,-77.9887463725031
0.398,0.481212711975597,0.602907116736382,194.3359375,-84.1775680149604,-82.0299444044891
0.399,0.469454579562337,0.592213810188458,194.82421875,-95.4456363864798,-76.0485337199458
0.4,0.467051826317623,0.581545822546558,195.3125,-81.3840416812746,-77.7620362454499
0.401,0.460165057710143,0.570917197394138,195.80078125,-79.3783180766818,-78.2221735073266
0.402,0.459557527471263,0.560342175612552,196.2890625,-82.9572867259283,-78.5596757504124
0.403,0.447295414408457,0.549835158298647,196.77734375,-105.027421808455,-77.1443460055564
0.404,0.46167969805386,0.539410668513233,197.265625,-82.3487213223366,-76.0365635604809
0.405,0.429723800327887,0.529083311989771,197.75390625,-79.4176406932086,-75.6325632620036
0.406,0.4606935364763,0.518867736926257,198.2421875,-82.0078669182468,-77.1194353519116
0.407,0.429445675652893,0.508778592974244,198.73046875,-100.371036638603,-77.8177878170482
0.408,0.426882791667387,0.498830489532087,199.21875,-83.5464224123996,-77.1006132950214
0.409,0.439137518359097,0.489037953449466,199.70703125,-79.5742037504745,-75.608382715231
0.41,0.390066517275257,0.479415386259346,200.1953125,-81.271835980745,-76.152386260955
0.411,0.378794100168903,0.469977021071193,200.68359375,-93.4916895769176,-77.2758127641676
0.412,0.379873163618217,0.460736879282474,201.171875,-85.0469006748515,-77.1423637367286
0.413,0.382500963373257,0.451708727289973,201.66015625,-79.8503020395389,-74.1200523434894
0.414,0.367360178173343,0.442906033404661,202.1484375,-80.7125435571824,-74.8549907537951
0.415,0.366240985439343,0.434341925192047,202.63671875,-89.7268985184193,-76.2672608950591
0.416,0.34577789062225,0.426029147474715,203.125,-86.969881682794,-77.9700249616592
0.417,0.323055057998377,0.41798002124599,203.61328125,-80.2517425804298,-77.1362707181051
0.418,0.331421776118507,0.41020640375286,204.1015625,-80.305821571149,-75.1356372025664
0.419,0.359946019918643,0.40271965000931,204.58984375,-87.2176308856637,-77.844157443049
0.42,0.341646825364903,0.395530575994395,205.078125,-89.5447294448014,-78.9088197441152
0.421,0.346361845516223,0.38864942377152,205.56640625,-80.7885330214893,-78.1309689851198
0.422,0.34115902135774,0.382085828739105,206.0546875,-80.0355987519259,-76.8986649154902
0.423,0.323098502285243,0.375848789192724,206.54296875,-85.3906695982748,-76.2810498540149
0.424,0.32209751695279,0.369946638349497,207.03125,-93.2967343373315,-75.2288720909126
0.425,0.327940537654393,0.364387018959481,207.51953125,-81.4761848038517,-75.4470738965175
0.426,0.301095085093277,0.359176860607038,208.0078125,-79.8914663736913,-76.9075445208321
0.427,0.30374046068511,0.354322359787458,208.49609375,-84.0010353745064,-77.6901200185497
0.428,0.304170511334453,0.349828962828906,208.984375,-99.8700171368082,-74.5629685424911
0.429,0.30795356090153,0.345701351713933,209.47265625,-82.338025133499,-74.8321314576012
0.43,0.332873682966507,0.341943432835254,209.9609375,-79.8673046591049,-79.3253897732164
0.431,0.32448228231437,0.338558328696879,210.44921875,-82.9224707406691,-78.004623144962
0.432,0.303760873870797,0.335548372547168,210.9375,-106.683354925677,-75.1392605518517
0.433,0.279268124639893,0.332915105909657,211.42578125,-83.409348635909,-77.6992997810353
0.434,0.324275287489847,0.330659278963246,211.9140625,-79.9605487858124,-79.058537024114
0.435,0.296654235526063,0.328780853715546,212.40234375,-82.0820149613772,-76.7315049317221
0.436,0.307724460012433,0.327279009909134,212.890625,-96.685983404739,-76.5727943846272
0.437,0.318708301410997,0.326152153597641,213.37890625,-84.7452641047837,-75.3163649709188
0.438,0.318279994016477,0.325397928324649,213.8671875,-80.1718967041425,-75.674226458119
0.439,0.324604902877413,0.325013228832222,214.35546875,-81.4342960862349,-75.2662512943232
0.44,0.320952626565793,0.324994217216629,214.84375,-91.8097631540466,-80.2819992503393
0.441,0.34553250667754,0.325336341436429,215.33203125,-86.4368080098992,-80.2066862448007
0.442,0.35476727305872,0.326034356064493,215.8203125,-80.5053857509022,-78.8495418010816
0.443,0.366549109852073,0.327082345163562,216.30859375,-80.9497903197627,-75.8468710361551
0.444,0.361107782038437,0.328473747157206,216.796875,-88.7932430209314,-75.7332206675957
0.445,0.355234443338967,0.330201381564622,217.28515625,-88.6482804248198,-76.3041659053151
0.446,0.358328232776267,0.332257477466648,217.7734375,-80.968856873585,-78.4871583474073
0.447,0.35515395406792,0.334633703568254,218.26171875,-80.6088768196016,-78.9466378963475
0.448,0.363642237783593,0.337321199717678,218.75,-86.6710400758117,-78.6763621945777
0.449,0.335475332841487,0.340310609734709,219.23828125,-91.7206499587917,-79.1784724635458
0.45,0.362374500351103,0.343592115392503,219.7265625,-81.574925402699,-76.7855986632097
0.451,0.332208106403753,0.34715547139151,220.21484375,-80.3986106356599,-74.4663423498245
0.452,0.352943567028073,0.350990041161789,220.703125,-85.0835272452687,-74.9182293295578
0.453,0.356611536131527,0.355084833330727,221.19140625,-96.5506823888513,-76.2848946495414
0.454,0.36007644956847,0.359428538694753,221.6796875,-82.3427329167393,-74.7050550596794
0.455,0.351533496859167,0.364009567534776,222.16796875,-80.3109058053985,-75.4630327271908
0.456,0.359419214575713,0.368816087115837,222.65625,-83.8594113024545,-74.3170245743026
0.457,0.35040872268308,0.373836059213405,223.14453125,-106.295962618198,-78.7369009764993
0.458,0.369918889169203,0.379057277512669,223.6328125,-83.3010556806974,-76.9346666928456
0.459,0.367754028863713,0.384467404732422,224.12109375,-80.3415250336993,-76.5626982642441
0.46,0.379294736243333,0.390054009329515,224.609375,-82.9044641279966,-78.1801503740479
0.461,0.397631535988027,0.395804601642159,225.09765625,-101.026716604576,-80.3035168493213
0.462,0.38425938886168,0.401706669331877,225.5859375,-84.4940119504512,-79.5364514798833
0.463,0.374724849622147,0.407747711987064,226.07421875,-80.4895878931918,-76.4664749660433
0.464,0.384192110459147,0.4139152747574,226.5625,-82.1619152833246,-73.8006694509301
0.465,0.39656264448381,0.420196980896728,227.05078125,-94.2713723177719,-79.5318172986335
0.466,0.410296438639653,0.426580563100645,227.5390625,-85.9922722370347,-76.2704105879528
0.467,0.409438536643203,0.43305389353291,228.02734375,-80.7574709442076,-75.7315940743924
0.468,0.414687082452597,0.439605012441802,228.515625,-81.5955177141498,-79.2402503929667
0.469,0.372520819036577,0.446222155274954,229.00390625,-90.5416789905795,-80.8071774537694
0.47,0.398685208184147,0.452893778209357,229.4921875,-87.9174151150281,-81.3602876727353
0.471,0.419969831242863,0.459608582022257,229.98046875,-81.1510752170356,-76.3479803716497
0.472,0.403453655650453,0.466355534238266,230.46875,-81.1813544824552,-75.7853550891769
0.473,0.4014427574899,0.473123889498431,230.95703125,-88.0441285132916,-75.7846094824353
0.474,0.389759867209117,0.479903208108741,231.4453125,-90.5032016192335,-76.5826610110191
0.475,0.39462148413433,0.486683372738164,231.93359375,-81.6805277004684,-77.1495812529719
0.476,0.421832622379313,0.493454603249056,232.421875,-80.9035226133047,-75.9031785050706
0.477,0.415625980518847,0.500207469654689,232.91015625,-86.2199929631486,-77.3166002845459
0.478,0.413001634919787,0.506932903208618,233.3984375,-94.2882710852473,-77.8792984986838
0.479,0.420453311506583,0.513622205639148,233.88671875,-82.3615046419354,-77.3704175215009
0.48,0.42593138818918,0.52026705655009,234.375,-80.7517349846085,-76.1123593077875
0.481,0.420022827728993,0.526859519019038,234.86328125,-84.828969982947,-76.2591977226186
0.482,0.436575479706563,0.533392043438262,235.3515625,-100.976012408967,-77.1355051631664
0.483,0.452511217470217,0.539857469661926,235.83984375,-83.21757836798,-75.4968813687528
0.484,0.453514559426463,0.546249027544858,236.328125,-80.7199674878255,-75.4502711140137
0.485,0.44524973351897,0.552560335978884,236.81640625,-83.7467491489165,-77.5323267017723
0.486,0.455212805667777,0.55878540054912,237.3046875,-107.213213547034,-75.4741740240989
0.487,0.45117834981938,0.564918609942875,237.79296875,-84.2844353686507,-75.7737140847661
0.488,0.444439611264733,0.570954731249432,238.28125,-80.8057384190734,-75.5885717438594
0.489,0.452165512435293,0.576888904292733,238.76953125,-82.9013235708932,-77.1727286362784
0.49,0.437390381672823,0.58271663514185,239.2578125,-97.3519711018196,-77.9038872735446
0.491,0.458137787244127,0.588433788944758,239.74609375,-85.6178627011009,-78.4087322959211
0.492,0.44985589546681,0.594036582226627,240.234375,-81.00982643505,-78.5129720770833
0.493,0.445902351054227,0.599521574782958,240.72265625,-82.2478453546366,-78.8088224220451
0.494,0.452609147341167,0.604885661281848,241.2109375,-92.5394616614747,-76.6800396565009
0.495,0.45410791625123,0.610126062671347,241.69921875,-87.3101914533317,-77.116754952726
0.496,0.444728450034537,0.615240317470444,242.1875,-81.3363566792177,-79.0295379263748
0.497,0.46256121497105,0.620226273007025,242.67578125,-81.7571053323591,-78.0300187879263
0.498,0.45416683643757,0.625082076653071,243.1640625,-89.5440096327166,-78.3326650587656
0.499,0.461707535996143,0.629806167095376,243.65234375,-89.528542618722,-79.1499970632796
0.5,0.469182654198673,0.634397265668114,244.140625,-81.7932762372218,-78.8167999972879
0.501,0.46671075623143,0.638854367761085,244.62890625,-81.409686492835,-79.2080908117873
0.502,0.494183489128513,0.643176734305011,245.1171875,-87.4291052685893,-79.7712753531349
0.503,0.490425055979113,0.647363883323764,245.60546875,-92.6213657631779,-79.3292968642281
0.504,0.501608693556573,0.651415581534021,246.09375,-82.3933409699225,-76.8919590176608
0.505,0.502919121228736,0.655331835967173,246.58203125,-81.1927860151519,-77.137454282186
0.506,0.488890230804083,0.659112885587709,247.0703125,-85.8429192352187,-76.6899679698936
